artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Cluster
Oatmello,Dove,Hushed Tones,1UMTVaGYOkLShJxtekqJbk,0.7859999999999999,0.6809999999999999,0.396,0,-8.931000000000001,1,0.105,0.7879999999999999,0.132,0.294,155.997,147885,4,2
Various Artists,Lazy Sunday,It All,22pZ6YWLkmkk4o1o20oNyV,0.981,0.465,0.0844,2,-14.482999999999999,1,0.0444,0.941,0.248,0.201,144.05700000000002,160000,4,2
Fatb,Conscious Ego,Settembre,2h1CQA5UG2mtWKkpI2fFxt,0.0724,0.53,0.276,7,-10.698,1,0.302,0.0689,0.0976,0.37200000000000005,149.881,126000,1,2
Various Artists,2 Am. Study Session,Ships,1JcAueRD5KysL5GDxsv84S,0.902,0.71,0.255,0,-11.151,1,0.0576,0.948,0.0959,0.18600000000000003,76.027,91579,4,2
Various Artists,2 Am. Study Session,Honey & Lemon,2xGmaoqreymh3kbNA7Giot,0.8390000000000001,0.862,0.163,8,-12.942,1,0.321,0.278,0.0966,0.26899999999999996,122.99,105373,3,2
Kupla,Life Forms,Distant Lands,3YiRy3520aDMGTRcDrFbrZ,0.8590000000000001,0.669,0.413,10,-9.411,0,0.109,0.8059999999999999,0.696,0.172,83.06700000000001,170222,4,2
goosetaf,Perpetual,Spend Some Time,1eWEyadL9ipQD1ap3IP19M,0.9359999999999999,0.7759999999999999,0.35100000000000003,9,-8.794,1,0.17,0.7929999999999999,0.09,0.153,128.194,135000,4,2
Various Artists,2 Am. Study Session,Inspect,3lvs7wY2cLxckUfJ0JojEd,0.765,0.657,0.177,10,-13.927999999999999,1,0.0885,0.914,0.11699999999999999,0.21,140.006,178295,4,2
Laffey,Summer Nights,A Walk in the Park,2njn3Dr0edrc97PAMoSYBR,0.902,0.506,0.17800000000000002,1,-19.938,1,0.0618,0.93,0.0738,0.11,58.956,114714,4,2
Hoogway,Forever Ago,Different Waves,79BgrSSsxTvGA3JHhfBDMi,0.851,0.7509999999999999,0.0972,7,-21.151,1,0.0503,0.7859999999999999,0.11599999999999999,0.541,123.973,120968,4,2
Ajmw,Heading Home,Patterns,019sTmgzfzwOr6V6yWYfR5,0.762,0.652,0.153,2,-15.975999999999999,0,0.0769,0.899,0.0792,0.18100000000000002,76.99,149610,4,2
tysu,Window Seat,Moonwake,6T9yB0MvNHqRUzKG2gtDDQ,0.799,0.8,0.16399999999999998,1,-19.637999999999998,1,0.0951,0.838,0.11800000000000001,0.272,104.04899999999999,129231,4,2
Mila Coolness,Silent River,Balance,6XDKiHD6zB5T8dyXaP3qFc,0.955,0.479,0.0264,2,-23.454,0,0.0274,0.96,0.0947,0.22899999999999998,87.40799999999999,142629,4,2
xander.,Cabin Fever,Dreams Come True,5gEMIy111ZFXi1BUdv9iLV,0.141,0.71,0.345,1,-15.082,0,0.267,0.7170000000000001,0.25,0.127,80.934,154074,4,2
Various Artists,3 Am. Study Session,Somewhere Else,0lkLB2B7b4G0fs4i0ouCYn,0.45799999999999996,0.5589999999999999,0.20800000000000002,1,-10.964,1,0.0289,0.7340000000000001,0.11800000000000001,0.168,77.115,155844,3,2
Various Artists,Lazy Sunday,Pink Night Sky,0h9seLFY9jCf3m4kADyq1l,0.361,0.703,0.24100000000000002,1,-12.312999999999999,1,0.39399999999999996,0.878,0.222,0.6409999999999999,78.793,160102,4,2
goosetaf,Perpetual,Full Tide,4ahObx6eJ7SVWGizGzAHOW,0.542,0.628,0.386,7,-11.595999999999998,1,0.086,0.7759999999999999,0.115,0.325,123.49799999999999,123871,4,2
Various Artists,2 Am. Study Session,Compassion,0QjHryzA85B5lWAGZFvWLm,0.738,0.594,0.18899999999999997,11,-11.633,1,0.04,0.9,0.124,0.0365,144.03,133333,4,2
ENRA,Tomorrows That Follow,Mariana,2QfcKK1ffD7NQpTpgnOFxa,0.384,0.698,0.239,2,-11.497,1,0.0497,0.813,0.0454,0.309,80.024,146375,3,2
A[way],Frozen Roses,Warm Nights,3FxMIqeetyGNU5zF6O2GDa,0.682,0.7979999999999999,0.585,7,-12.095999999999998,0,0.152,0.879,0.154,0.204,158.024,126203,4,2
No Spirit,Memories We Made,Trees In The Wind,6yp4JxPBK8zAdDZDljkJON,0.856,0.665,0.193,5,-12.734000000000002,0,0.0496,0.9279999999999999,0.159,0.153,82.001,201220,4,2
Various Artists,Lazy Sunday,Nautilus,548Lm0j9mCDLimZ1ritCWl,0.877,0.586,0.26899999999999996,8,-9.795,1,0.0376,0.91,0.0938,0.11900000000000001,88.02,120000,4,2
mell-ø,Afloat Again,Solace,6lDAKdlQF7m9PErzvZlGv2,0.9490000000000001,0.605,0.11800000000000001,3,-19.459,1,0.0491,0.8909999999999999,0.111,0.225,133.903,105672,4,2
Ajmw,Heading Home,Reflections,7iqrIHJQ9uxjY0vQiITdjN,0.664,0.67,0.28600000000000003,0,-12.270999999999999,1,0.091,0.875,0.102,0.0409,83.025,167711,4,2
S N U G,Moonglow,At Ease,0ulK0vmWk8lllEDd3b1EKA,0.9470000000000001,0.58,0.39299999999999996,9,-12.68,0,0.0383,0.664,0.0741,0.114,129.996,104644,4,2
Monma,Calm Lands,Sequences,6Ep1GsEHxI6JoghrVzPeHD,0.0343,0.753,0.218,11,-13.472999999999999,0,0.483,0.8809999999999999,0.11599999999999999,0.278,176.042,174545,4,2
C4C,L'aventure EP,Hello,7bza6R254w7hZyNO9zaIxc,0.917,0.644,0.218,0,-17.003,1,0.05,0.9440000000000001,0.0848,0.10099999999999999,85.042,149647,4,2
Various Artists,3 Am. Study Session,Night Bus,6rTPgxS3weamFQtN6xN4KZ,0.39,0.433,0.185,0,-13.175,1,0.14300000000000002,0.7909999999999999,0.113,0.384,84.365,136071,4,2
Kupla,Kingdom in Blue,Sleepy Little One,26JfvzihGUTJs8vFEi4Nkn,0.7929999999999999,0.58,0.439,6,-11.073,0,0.0531,0.643,0.7070000000000001,0.134,77.99600000000001,153846,4,2
Yasumu,Way of Life,Evening Jam,1tEUlKkkM1WtQDOLNcXef3,0.594,0.667,0.203,8,-13.140999999999998,0,0.38799999999999996,0.6990000000000001,0.0677,0.155,143.457,118378,4,2
Blumen,La Hague,On My Way,739W4rNbhfkKlSF4M4P20t,0.405,0.657,0.258,6,-12.207,1,0.0546,0.6659999999999999,0.11699999999999999,0.0378,80.002,160500,4,2
DLJ,Night Emotions,Blackout,3QRng5iDmNPUWGKZW0viTz,0.503,0.684,0.353,11,-13.225,0,0.0969,0.32799999999999996,0.095,0.247,74.995,171000,4,2
eugenio izzi,Feel Free To Imagine,The Fairie's City,2R6oKnA6zsZLhNF5kM46QH,0.951,0.622,0.0226,2,-15.603,1,0.0538,0.951,0.109,0.0949,149.965,154000,4,2
Various Artists,3 Am. Study Session,Timeless,3cI37X09R3Lu3yQNJSjeOq,0.748,0.45399999999999996,0.214,9,-12.392999999999999,0,0.0724,0.925,0.105,0.087,85.95700000000001,133954,3,2
dryhope,Contrasts,Down River,6yddWHslt8Xbmr7GjGij3Q,0.7390000000000001,0.5,0.177,4,-11.362,1,0.35,0.848,0.10099999999999999,0.215,82.235,144036,4,2
Various Artists,3 Am. Study Session,Show Me How,2chXuZdXSwtj7V24wrApBa,0.941,0.524,0.33899999999999997,1,-9.96,1,0.0689,0.708,0.254,0.259,115.3,168000,5,2
HM Surf,Cocobolo,Mount and Blade,1LdUP0KiRGCPitCnsP7Lsy,0.883,0.488,0.0192,8,-32.907,0,0.0452,0.583,0.0812,0.136,160.058,144850,4,2
Various Artists,3 Am. Study Session,Luna,5FMeLrcoOH6iwTS5QD7aLR,0.9359999999999999,0.395,0.379,9,-13.785,0,0.192,0.977,0.344,0.0379,207.84099999999998,154615,3,2
tysu,Window Seat,Dawn,1LbxMseHHXD5gOoCg7mZss,0.843,0.805,0.037000000000000005,10,-13.069,1,0.0722,0.934,0.102,0.307,78.033,123085,4,2
tysu,Window Seat,Blue Moon,0umnwdmkOE2JWxGxsEaqW0,0.92,0.597,0.09699999999999999,7,-20.965,1,0.0485,0.884,0.10300000000000001,0.188,74.016,132971,4,2
Chiccote's Beats,Illusion,Timeless,7a71IHd8mXLnjJuFhtl2ma,0.909,0.556,0.0686,6,-19.892,1,0.0418,0.945,0.0566,0.085,78.014,138462,4,2
BluntOne,Cloud Surfing,Gates of Heaven,0Jxhf898ODyaLSR1JTfWh7,0.595,0.536,0.14,4,-10.417,0,0.16399999999999998,0.885,0.114,0.18899999999999997,77.036,198718,4,2
Various Artists,3 Am. Study Session,Drifting Far Away,7CAwQlGYc6oIoeaux7FyGE,0.89,0.46399999999999997,0.305,8,-17.021,0,0.053,0.9179999999999999,0.11,0.22899999999999998,149.95600000000002,154000,3,2
S N U G,Moonglow,Missing You,5bTnj672Iw134v31kT9I1T,0.8059999999999999,0.621,0.29100000000000004,9,-13.02,1,0.0646,0.9259999999999999,0.111,0.0846,168.045,137165,4,2
Kupla,Kingdom in Blue,Roots,6E44XejBm1JxzOSj1Sfdbl,0.35,0.812,0.40299999999999997,9,-8.448,0,0.23199999999999998,0.447,0.106,0.382,75.89,138947,4,2
No Spirit,Memories We Made,Rain In My Head,2FbmCLioRIR3KqsW8Lo6eu,0.873,0.49200000000000005,0.265,0,-13.857999999999999,0,0.048,0.875,0.33299999999999996,0.124,81.98,169756,4,2
Yasumu,Way of Life,Thunderstorm,2m7OMP0jV8Ip4pTdjTK7S8,0.721,0.648,0.0839,0,-18.578,0,0.225,0.8740000000000001,0.364,0.24,74.982,156800,4,2
S N U G,Moonglow,Snooze,3OD3kFPYZ8ZZeHA1BhTAyh,0.9079999999999999,0.688,0.389,5,-11.606,1,0.0367,0.757,0.11,0.14,115.053,153424,4,2
Tom Doolie,Naoko,Circuit,03W3xIRJWI6Sej5orhLWKV,0.502,0.675,0.406,1,-8.714,1,0.0449,0.877,0.157,0.478,79.959,121427,4,2
dryhope,Kenopsia,Quetzal,7zkhJTMTYra3FKPg3ccmRx,0.75,0.6729999999999999,0.307,6,-10.474,0,0.0648,0.8909999999999999,0.11599999999999999,0.87,169.935,127765,4,2
HM Surf,Cocobolo,Cloyster,3Ur5izeIbs256n8pCMyBmi,0.94,0.593,0.162,10,-21.771,1,0.0391,0.8490000000000001,0.0823,0.585,169.976,114601,4,2
Hoogway,Forever Ago,Skyline,5Qb9PonuZXQ0REXEMRzDvU,0.608,0.617,0.128,4,-21.349,0,0.0442,0.628,0.141,0.27399999999999997,145.928,134857,4,2
ENRA,In Motion,In Motion,0hjra3lI04HgWUFfSR4RoH,0.7709999999999999,0.743,0.365,0,-10.277000000000001,1,0.0783,0.889,0.102,0.0382,85.00200000000001,132786,4,2
Spencer Hunt,Sound Asleep,Moonlight,2KMrUMLA4gwRHZbySDpCww,0.9540000000000001,0.669,0.161,8,-18.416,0,0.135,0.9470000000000001,0.1,0.391,74.982,184300,4,2
Various Artists,3 Am. Study Session,Lucid,7HqaEJc3db1P47gE1Nn7f2,0.975,0.49200000000000005,0.0795,8,-22.208000000000002,1,0.0485,0.628,0.13,0.442,85.02600000000001,132706,4,2
Mila Coolness,Silent River,Ibis,3gbS6OFQhtQkZaCSUZxydP,0.815,0.6809999999999999,0.0352,8,-22.026,1,0.239,0.917,0.125,0.598,85.068,93882,4,2
eugenio izzi,Feel Free To Imagine,"Distant, But Near Realities",3cvv1bvkYj7yl0SdXEUdfu,0.797,0.736,0.0839,4,-14.8,1,0.105,0.9440000000000001,0.0962,0.0388,79.016,143544,4,2
Purrple Cat,Sweet Dreams,Dark Chocolate,3EL4uamdmXSHzHXsQUKNSs,0.809,0.795,0.255,8,-15.11,1,0.049,0.747,0.111,0.106,120.01299999999999,177365,4,2
Various Artists,Lazy Sunday,Pillows,5tiCooRjzp9HBYEznZ8YG5,0.9490000000000001,0.722,0.134,8,-14.238,1,0.0362,0.868,0.115,0.142,119.992,166000,4,2
SPEECHLESS,Future Feelings,Sleep Well,1mEE7RhgFIzs0TnYhpoE7C,0.75,0.588,0.196,7,-13.135,1,0.0486,0.92,0.10099999999999999,0.14800000000000002,99.82,96019,4,2
Ajmw,Heading Home,Hometown,7dVExmYH00xZ9Hy17WO5dS,0.909,0.615,0.10099999999999999,1,-16.976,1,0.0351,0.88,0.0977,0.165,81.062,134815,4,2
Flovry,Ages Ago,Channel 12,7aVIFiSJpfBpVLUFlX6p18,0.9309999999999999,0.669,0.259,4,-14.37,1,0.0482,0.8490000000000001,0.126,0.474,136.00799999999998,142969,4,2
Kanisan,A Way of Existing,Gentle Wind,4fNKtwdflhOVPmknNI6OV5,0.95,0.773,0.0543,1,-23.775,1,0.0565,0.815,0.0575,0.39,119.97200000000001,128058,4,2
Yasumu,Way of Life,Questions,4J5hD9BI76ITCTkgJ3jHLN,0.9059999999999999,0.721,0.16,10,-15.015999999999998,0,0.0803,0.7759999999999999,0.113,0.205,109.999,121426,4,2
Various Artists,2 Am. Study Session,Night Owls,3hPQt4SczkHjH0181LWDLT,0.615,0.593,0.139,6,-20.2,1,0.168,0.9259999999999999,0.0924,0.33899999999999997,81.13,106674,4,2
HM Surf,Cocobolo,It’s Chronic,1E1Egec9n541JRm5aqgrE2,0.9520000000000001,0.556,0.141,10,-24.986,0,0.057999999999999996,0.922,0.105,0.27899999999999997,76.979,125142,4,2
Various Artists,3 Am. Study Session,Glowing Lights,3KunPHIvhxrUaHny2Z1J9w,0.915,0.332,0.258,10,-15.761,1,0.0375,0.91,0.102,0.0393,143.656,165833,4,2
Kupla,Life Forms,Safe Haven,2NQdqtehd0frYCoBzi911T,0.9229999999999999,0.331,0.371,2,-9.966000000000001,0,0.126,0.257,0.17800000000000002,0.0519,78.2,168000,4,2
Spencer Hunt,Sound Asleep,Thoughts of You,03mOTxo1RucacNpaWpv6gE,0.889,0.7020000000000001,0.14,3,-11.429,1,0.0856,0.919,0.179,0.068,84.08,187106,4,2
xander.,Cabin Fever,Driving Alone,6qnhgbOC2OnrU0FgbBrY5c,0.498,0.733,0.674,11,-13.84,1,0.541,0.5770000000000001,0.9179999999999999,0.17300000000000001,81.16199999999999,130370,4,2
Kupla,Life Forms,Those Were the Days,3Y5NZQJa02QUxSHCYH4nf4,0.34700000000000003,0.522,0.345,3,-12.368,0,0.0349,0.0346,0.10099999999999999,0.16899999999999998,76.869,180237,4,2
Blumen,La Hague,Stay,4NfLHHRYoAJfEklnG7pgiP,0.905,0.637,0.32899999999999996,3,-15.064,1,0.0458,0.295,0.0977,0.35700000000000004,146.026,141370,4,2
Kupla,Kingdom in Blue,In Your Eyes,0p2RcJwrKDvcz0M6RTxvq7,0.752,0.626,0.445,2,-10.514000000000001,0,0.0412,0.8740000000000001,0.13,0.228,82.025,178570,4,2
Spencer Hunt,Sound Asleep,"I Love You, Goodnight",44pLeNM2MmSmuXJrBdKQOT,0.9520000000000001,0.55,0.0792,10,-15.333,1,0.059000000000000004,0.9540000000000001,0.145,0.13,75.638,209058,4,2
Jhove,Before You Go,Back When,5OXpC2VfqnDejCNGYgZhvT,0.615,0.74,0.319,2,-13.283,1,0.0707,0.846,0.134,0.8,143.967,140000,4,2
tysu,Window Seat,Midnight,0fQZVeJaYUfXt34qh5Nfph,0.9159999999999999,0.802,0.22399999999999998,7,-12.114,0,0.0676,0.92,0.107,0.23399999999999999,81.03699999999999,145934,4,2
Sitting Duck,Wonderland Chapter 1,Dreamstate,7ue48ZllnygoqcihRkFBI2,0.912,0.635,0.11599999999999999,1,-20.044,1,0.0472,0.643,0.0999,0.16,134.019,157612,4,2
Blumen,La Hague,La Hague,2cbQbVOaOCLH8ITNrE3PMx,0.455,0.5329999999999999,0.293,0,-14.555,1,0.0723,0.547,0.0942,0.0371,75.03699999999999,142615,3,2
dryhope,Kenopsia,Gravity,5GQjoo5PkzBCnDEh2Habn5,0.904,0.737,0.278,8,-16.451,0,0.047,0.94,0.0925,0.0357,127.94200000000001,108750,4,2
dryhope,Kenopsia,Evoke,6s0DisSf7SEZWmXJKh0BdF,0.076,0.677,0.22899999999999998,1,-19.262,1,0.10400000000000001,0.912,0.0975,0.0857,77.998,166154,4,2
Various Artists,2 Am. Study Session,Infused,5eBUgnK9yO3CVNUO8MiHmt,0.9209999999999999,0.524,0.14800000000000002,11,-10.985,0,0.115,0.8079999999999999,0.107,0.201,162.09799999999998,172963,4,2
eugenio izzi,Feel Free To Imagine,"I'll Wait For You at Home, Even If It's Raining",1CJCT88jnHxaYwVve0ErKh,0.9540000000000001,0.645,0.0905,6,-16.13,1,0.0436,0.9470000000000001,0.105,0.287,77.018,138701,4,2
less.people,Online Mall Music,Home Pour,7jGWJpakrmXgFOJhJYYsml,0.763,0.687,0.27699999999999997,1,-17.514,1,0.052000000000000005,0.825,0.115,0.0481,138.624,165033,4,2
Kanisan,A Way of Existing,Pendulum,1UW2cDI4KcNn2Zp0NVBIYV,0.768,0.524,0.133,8,-19.261,1,0.0355,0.7,0.105,0.16,69.99,150955,4,2
mell-ø,Afloat Again,Dozing Off,6lrBNmsMzTDXuPRSpDVdMG,0.946,0.703,0.14400000000000002,7,-19.519000000000002,0,0.0713,0.943,0.111,0.21,76.982,127013,4,2
less.people,Online Mall Music,Everything's a Symptom,4Xf0CTS2WoDKqkUy8CPE5C,0.48200000000000004,0.687,0.26,3,-13.953,0,0.184,0.8390000000000001,0.10099999999999999,0.102,140.034,137143,4,2
Tom Doolie,Naoko,Rain on Sunday,27Y8JVUuqJcOpdNkXANrbl,0.12,0.883,0.579,2,-9.425,1,0.0641,0.813,0.0835,0.677,125.977,109253,4,2
ENRA,In Motion,Consequences,4i0EJIy3EhXc4S1ZN55bDA,0.21,0.679,0.39899999999999997,8,-12.939,0,0.0454,0.815,0.12,0.0389,108.01,124450,4,2
ENRA,Tomorrows That Follow,Shifting,7kZ1PTCdvtf7VZ1GGGcQZx,0.857,0.657,0.154,0,-16.215,0,0.0503,0.7909999999999999,0.105,0.136,90.012,144007,4,2
HM Surf,Cocobolo,The Vet,40RWEnZKnNDvxcX8SpxzML,0.131,0.813,0.183,10,-17.735,1,0.121,0.836,0.0817,0.14800000000000002,152.116,140295,4,2
ENRA,In Motion,Seasons,3YSpRICGGnkE4dtgsyNbn1,0.909,0.706,0.20600000000000002,5,-14.882,0,0.0374,0.8640000000000001,0.11199999999999999,0.115,120.021,160010,4,2
Various Artists,Lazy Sunday,Building a New Life,4vR4lPZnBOagoF118oe6g8,0.762,0.49700000000000005,0.157,4,-16.873,1,0.0678,0.882,0.0886,0.27699999999999997,215.981,162920,4,2
Casiio,Wondering,Back Home,7FuzdjVf4yXdrb8hbKdiv2,0.728,0.503,0.247,1,-9.94,1,0.0419,0.929,0.111,0.0631,82.00200000000001,123138,4,2
Kupla,Life Forms,Magic,5A1pofoPtUfeoYbgD9K15F,0.894,0.43799999999999994,0.48100000000000004,9,-10.072000000000001,0,0.0341,0.8370000000000001,0.605,0.131,83.881,185839,4,2
mell-ø,Afloat Again,Epilogue,5zZY5LXTgeTmuPMR0bTgJW,0.991,0.535,0.0843,9,-23.232,1,0.0534,0.899,0.096,0.268,71.992,50000,4,2
Various Artists,Lazy Sunday,Vivid Memories,0QyAhFOw6yDiysw3AFzD64,0.8640000000000001,0.436,0.336,5,-9.554,1,0.0616,0.221,0.091,0.252,143.516,140800,4,2
S N U G,Moonglow,Dreams of You,3K5zy9QnNhC8Zzcz7DYemt,0.9420000000000001,0.562,0.337,6,-16.745,0,0.0372,0.9009999999999999,0.10099999999999999,0.0582,90.015,173375,4,2
Various Artists,2 Am. Study Session,Breath,4nENd5X5SHvcjdszJHyRc2,0.745,0.654,0.141,8,-12.436,1,0.0399,0.915,0.106,0.16,84.012,147143,4,2
S N U G,Moonglow,Night Coffee,2MInARet3l1tHXhOnILjbI,0.956,0.6459999999999999,0.0855,4,-21.561999999999998,0,0.0286,0.887,0.125,0.14300000000000002,74.972,153600,4,2
tysu,Window Seat,Cloudburst,1406pYm01nyJlM8JcCc7Lt,0.9229999999999999,0.669,0.0826,9,-14.062999999999999,1,0.0436,0.9129999999999999,0.0959,0.32,148.025,132973,4,2
Kupla,Kingdom in Blue,Kingdom in Blue,09GSyzKeyOThTdESNeWIPZ,0.659,0.524,0.23800000000000002,7,-11.163,1,0.0424,0.922,0.16,0.121,78.018,201155,4,2
Jhove,Before You Go,Before You Go,1PbE9iY55VhhdPeUHytI7S,0.99,0.72,0.221,7,-16.089000000000002,1,0.0456,0.7829999999999999,0.0967,0.166,155.972,150000,4,2
Dontcry,Jiro Dreams,Maki,7ydE0OM0iIFCzHSfhVgQKE,0.322,0.665,0.40299999999999997,9,-10.131,1,0.214,0.934,0.106,0.231,140.608,80714,1,2
Sitting Duck,Wonderland Chapter 1,Forest Whispers,5SHzuJSCDNvSxjTGQP5zi9,0.91,0.625,0.205,3,-16.639,1,0.0355,0.684,0.128,0.0623,80.023,146250,4,2
HM Surf,Cocobolo,Icy Waves,7CgbY64ZYqX1NiXY44TbOO,0.9179999999999999,0.583,0.0401,4,-25.434,1,0.0514,0.757,0.111,0.157,174.074,121379,4,2
Spencer Hunt,Sound Asleep,Sleepy,6MRALa6nFdIjr9Z8Njf7sT,0.877,0.748,0.11900000000000001,9,-21.55,1,0.0902,0.966,0.0823,0.038,120.061,127606,4,2
mell-ø,Afloat Again,Gloom,5rBb2uP6oXtenyXSjNee6W,0.838,0.782,0.349,11,-11.464,1,0.0675,0.951,0.11900000000000001,0.262,74.913,131200,4,2
Sebastian Kamae,Vondelpark,Dontyouknow,4k4jcjH4Nhb12opH1QzNtN,0.852,0.5429999999999999,0.187,5,-12.943,0,0.381,0.271,0.124,0.35100000000000003,84.009,135225,4,2
TABAL,Inside Space,Crystal Land,2PKSZ1MjXoYVYMmNlPoYn0,0.04,0.748,0.27399999999999997,1,-14.363,1,0.0889,0.253,0.109,0.0723,155.908,149231,5,2
brillion.,Bedtime Stories Pt. 2,Dreamscape,6pMWBwQMFnYIYJdNWrVIxP,0.9259999999999999,0.593,0.332,11,-17.154,1,0.131,0.8740000000000001,0.121,0.156,75.255,173631,4,2
Various Artists,3 Am. Study Session,Contemplation,2m1c8Y2iaOfbuXTlIZfODY,0.899,0.506,0.0963,10,-18.514,1,0.0298,0.171,0.154,0.0523,140.22799999999998,195429,4,2
Flovry,Ages Ago,Becoming,2CStWGYWH8S11Hf9TYwYzK,0.818,0.725,0.28,1,-15.015,1,0.142,0.807,0.19399999999999998,0.359,82.021,166242,4,2
Various Artists,1 Am. Study Session,Owls of the Night,6y5TvwKh9BZAPBXnxGxezb,0.34600000000000003,0.496,0.35200000000000004,9,-7.771,0,0.0416,0.187,0.545,0.255,78.09899999999999,141538,4,2
S N U G,Moonglow,Stargazing,6Kg7ulEq2BAMcs7XKJzjjM,0.78,0.5489999999999999,0.32799999999999996,0,-13.267999999999999,1,0.0321,0.907,0.08199999999999999,0.0843,149.9,174425,3,2
Various Artists,2 Am. Study Session,February,1Kob6pJjHhsCD9KaUAWfHM,0.6970000000000001,0.63,0.235,4,-14.255,0,0.107,0.8859999999999999,0.655,0.106,150.039,162542,4,2
ENRA,In Motion,Where We Left Off,0Xg2FGSVKMHimjfPTg1q7P,0.586,0.7240000000000001,0.16,6,-9.243,0,0.0417,0.847,0.10300000000000001,0.18899999999999997,79.994,147442,4,2
Sitting Duck,Wonderland Chapter 1,Setting Sails,1cgny2s6dY6ik573oxpquz,0.8390000000000001,0.41700000000000004,0.359,9,-15.402999999999999,1,0.0645,0.43799999999999994,0.102,0.0481,79.488,114000,3,2
Hoogway,Forever Ago,Same Ocean,0KUpMxBrkqlZkL7LtBpGku,0.89,0.565,0.0773,7,-24.576999999999998,1,0.03,0.929,0.11,0.245,92.971,105886,4,2
G Mills,Tranquility,Sunshower,2SjZQv4cXd8TjBFIu23GOj,0.88,0.35600000000000004,0.168,2,-12.978,0,0.249,0.9279999999999999,0.11,0.593,174.395,105766,5,2
xander.,Cabin Fever,Glitter,4TMUus1bJZFxyZUSN8NUoQ,0.628,0.655,0.375,3,-12.005999999999998,1,0.0436,0.828,0.325,0.27699999999999997,180.03099999999998,157333,4,2
Kupla,Life Forms,A Waltz for My Best Friend,06ZGyQ9LqWugQ4Lv6wa0AG,0.54,0.435,0.54,4,-8.107000000000001,0,0.054000000000000006,0.965,0.125,0.040999999999999995,176.12599999999998,133636,3,2
Chris Mazuera,Dozing,Dozing,2jgadpJkHglyVxwoeRxqi5,0.354,0.644,0.273,9,-12.114,1,0.0933,0.848,0.0893,0.387,156.113,146346,4,2
ENRA,In Motion,Virginia,0q9OFuUMIRaYkE6M6SxMmG,0.473,0.513,0.156,11,-15.758,0,0.0422,0.743,0.0887,0.132,86.01700000000001,175828,4,2
brillion.,Bedtime Stories Pt. 2,Through the Clouds,65rgrr0kAPjOkeWA2bDoUQ,0.94,0.601,0.153,0,-20.322,1,0.0366,0.938,0.0945,0.0412,120.00200000000001,224000,4,2
Kupla,Life Forms,Microscopic,1XzsBm1dkNZNZFO0aUe5xH,0.263,0.645,0.402,10,-7.074,0,0.0505,0.245,0.187,0.248,145.369,164819,1,2
Kupla,Life Forms,Heroes,3qHragQorghdC0TpIa6A0k,0.6729999999999999,0.405,0.414,5,-9.6,0,0.11599999999999999,0.8640000000000001,0.18100000000000002,0.0632,80.307,140000,4,2
tysu,Window Seat,Pink Skies,4VSLDB2XVcXSs6YWeNiMzS,0.9359999999999999,0.43700000000000006,0.11,0,-14.038,1,0.297,0.877,0.10800000000000001,0.218,211.52200000000002,126866,3,2
dryhope,Kenopsia,Childhood Home,177D3uhyXtsak0hwWgXmZB,0.20199999999999999,0.77,0.155,11,-9.64,0,0.040999999999999995,0.9079999999999999,0.131,0.20199999999999999,82.991,148193,4,2
Kupla,Kingdom in Blue,Sunray,4OXMRMckykMoe3olQJ2xpU,0.725,0.816,0.342,0,-10.62,1,0.24,0.9329999999999999,0.09,0.574,78.025,100624,4,2
Nothingtosay,Introspective,I Am Not Lost,0HCOG1BRF5TkwQtwBWiDvn,0.8190000000000001,0.609,0.0597,10,-20.374000000000002,0,0.0476,0.93,0.10400000000000001,0.179,80.003,173867,4,2
iamalex,Beginnings,Coral,0Y6aKsmR9hybFyKtKjNI2I,0.667,0.7040000000000001,0.379,9,-15.094000000000001,1,0.0605,0.73,0.106,0.5720000000000001,82.039,70244,4,2
S N U G,Moonglow,Balcony Nights,1pDu7HDLUxmOQmEs4rDOd5,0.904,0.617,0.27399999999999997,4,-13.265,1,0.0393,0.9390000000000001,0.115,0.0788,70.119,164214,4,2
Various Artists,3 Am. Study Session,Numb,00eIWlxr3jOX7nubbxHqJw,0.502,0.522,0.142,1,-17.615,0,0.0834,0.882,0.11,0.0753,81.392,202759,1,2
Laffey,Summer Nights,Nighttime,0qXw2PAI6WjC8cjG0Yc6Kw,0.971,0.5660000000000001,0.22899999999999998,1,-13.716,1,0.0322,0.8170000000000001,0.111,0.0406,130.108,163269,4,2
Various Artists,3 Am. Study Session,Signals,43RZiZW1aFdzyKfpLS7MX5,0.602,0.48700000000000004,0.215,10,-9.931000000000001,0,0.153,0.9279999999999999,0.153,0.0761,81.862,108018,4,2
Various Artists,3 Am. Study Session,Phantasm,3sLE4qjauZPuKefQ8V9DTU,0.818,0.608,0.0691,6,-13.308,1,0.0983,0.929,0.0919,0.203,81.014,124452,4,2
tysu,Window Seat,Counting Sheep,2ixRd9vrkwUxf3sb4A04go,0.355,0.498,0.11800000000000001,9,-14.886,1,0.127,0.93,0.0861,0.113,78.009,172308,4,2
Sitting Duck,Wonderland Chapter 1,Ancient Tales,0zKp9aHrrpkhV7nccqd0YZ,0.255,0.618,0.289,0,-15.302999999999999,1,0.0439,0.823,0.1,0.132,79.91,134625,4,2
